yr,mn,sub,cst_n,cst,pty_n,pty,can,vv1,cv1,cvs1,pv1,pvs1,seat
2016,11,north carolina,north carolina 6,290,republican,583,mark walker,351150,207983,0.592291057,207983,0.592291057,1
2016,11,louisiana,louisiana 4,177,republican,583,"""mike"" johnson",268761,87370,0.325084358,216540,0.805697262,1
2016,11,kentucky,kentucky 6,173,republican,583,andy barr,330827,202099,0.610890269,202099,0.610890269,1
2016,11,new hampshire,new hampshire 1,241,libertarian,409,robert lombardo,365984,5507,0.015047106,5507,0.015047106,0
2016,11,louisiana,louisiana 6,179,democrat,180,richard lieberman,331098,49380,0.149140134,79202,0.239210144,0
2016,11,massachusetts,massachusetts 2,191,blank,4999,blank votes,363197,82786,0.227936909,82786,0.227936909,0
2016,11,oregon,oregon 4,323,miscellaneous,4000,miscellaneous,397568,476,0.001197279,476,0.001197279,0
2016,11,minnesota,minnesota 4,216,write-in,4998,write-in,351945,461,0.001309864,461,0.001309864,0
2016,11,new jersey,new jersey 2,244,people's independent progressive,877,eric beechwood,297795,1387,0.004657567,1387,0.004657567,0
2016,11,connecticut,connecticut 2,83,write-in,4998,elizabeth f. traceski,330257,9,2.73E-05,9,2.73E-05,0
2016,11,california,california 5,26,republican,583,carlos santamaria,292091,67565,0.231314898,67565,0.231314898,0
2016,11,florida,florida 26,113,no party affiliation,6035,jose peixoto,280542,16502,0.058821853,16502,0.058821853,0
2016,11,massachusetts,massachusetts 6,195,democrat,180,seth moulton,415749,308923,0.743051708,308923,0.743051708,1
2016,11,new mexico,new mexico 2,256,republican,583,stevan pearce,228817,143515,0.627204299,143515,0.627204299,1
2016,11,california,california 42,63,democrat,180,tim sheridan,254236,104689,0.411778808,104689,0.411778808,0
2016,11,illinois,illinois 11,143,democrat,180,bill foster,275573,166578,0.604478657,166578,0.604478657,1
2016,11,louisiana,louisiana 3,176,democrat,180,"jacob ""dorian phibian"" hebert",282443,28385,0.100498155,56215,0.199031308,0
2016,11,california,california 5,26,democrat,180,mike thompson,292091,224526,0.768685102,224526,0.768685102,1
2016,11,mississippi,mississippi 2,222,reform,574,johnny mcleod,286626,3823,0.013337939,3823,0.013337939,0
2016,11,illinois,illinois 18,150,republican,583,darin lahood,347283,250506,0.721331,250506,0.721331,1
2016,11,new york,new york 18,275,republican,583,phil oliva,319123,111117,0.348194897,111117,0.348194897,0
2016,11,kentucky,kentucky 1,168,write-in,4998,terry mcintosh,299001,332,0.001110364,332,0.001110364,0
2016,11,new york,new york 2,259,void,4999,void,317552,297,0.00093528,297,0.00093528,0
2016,11,louisiana,louisiana 4,177,no party,6043,mark david halverson,268761,3149,0.01171673,3149,0.01171673,0
2016,11,michigan,michigan 12,210,libertarian,409,tom bagwell,328542,7489,0.022794651,7489,0.022794651,0
2016,11,washington,washington 5,418,democrat,180,joe pakootas,323534,130575,0.403589725,130575,0.403589725,0
2016,11,new york,new york 14,271,democrat,180,joseph crowley,197301,138367,0.701299012,138367,0.701299012,1
2016,11,ohio,ohio 1,299,republican,583,steve chabot,354788,210014,0.591942251,210014,0.591942251,1
2016,11,louisiana,louisiana 3,176,libertarian,409,guy mclendon,282443,2937,0.010398558,2937,0.010398558,0
2016,11,north carolina,north carolina 9,293,republican,583,robert pittenger,332493,193452,0.581822753,193452,0.581822753,1
2016,11,texas,texas 9,370,democrat,180,al green,188523,152032,0.806437433,152032,0.806437433,1
2016,11,missouri,missouri 1,225,republican,583,steven g. bailey,314024,62714,0.199710846,62714,0.199710846,0
2016,11,indiana,indiana 3,153,libertarian,409,pepper snyder,287247,19828,0.0690277,19828,0.0690277,0
2016,11,wyoming,wyoming,435,under votes,4000,under votes,258788,6621,0.025584649,6621,0.025584649,0
2016,11,colorado,colorado 4,78,libertarian,409,bruce griffith,390633,18761,0.048027176,18761,0.048027176,0
2016,11,rhode island,rhode island 1,343,democrat,180,david n. cicilline,202371,130534,0.645023227,130534,0.645023227,1
2016,11,texas,texas 21,382,democrat,180,tom wakely,356031,129765,0.364476681,129765,0.364476681,0
2016,11,maine,maine 2,181,republican,583,bruce poliquin,364886,192878,0.528597951,192878,0.528597951,1
2016,11,new york,new york 1,258,blank,4999,blank votes,341554,17542,0.051359374,17542,0.051359374,0
2016,11,oklahoma,oklahoma 4,318,republican,583,tom cole,293189,204143,0.696284652,204143,0.696284652,1
2016,11,new york,new york 25,282,democrat,180,louise mcintosh slaughter,336386,168660,0.501388311,168660,0.501388311,1
2016,11,connecticut,connecticut 1,82,green,252,s. michael derosa,312925,6563,0.020973077,6563,0.020973077,0
2016,11,iowa,iowa 3,160,libertarian,409,bryan jack holder,390287,15372,0.039386399,15372,0.039386399,0
2016,11,wisconsin,wisconsin 3,429,democrat,180,ron kind,260370,257401,0.988596976,257401,0.988596976,1
2016,11,vermont,vermont,402,blank,4999,blank votes,321467,25652,0.079796679,25652,0.079796679,0
2016,11,ohio,ohio 13,311,republican,583,richard a. morckel,308004,99377,0.322648406,99377,0.322648406,0
2016,11,nebraska,nebraska 1,234,republican,583,jeff fortenberry,273238,189771,0.694526374,189771,0.694526374,1
2016,11,tennessee,tennessee 9,361,democrat,180,steve cohen,217957,171631,0.787453473,171631,0.787453473,1
2016,11,mississippi,mississippi 1,221,reform,574,cathy l. toole,300423,3840,0.012781978,3840,0.012781978,0
2016,11,tennessee,tennessee 9,361,republican,583,wayne alberson,217957,41123,0.188674837,41123,0.188674837,0
2016,11,maryland,maryland 7,188,other write-ins,4998,other write-ins,318912,584,0.001831226,584,0.001831226,0
2016,11,pennsylvania,pennsylvania 4,328,democrat,180,joshua burkholder,334000,113372,0.339437127,113372,0.339437127,0
2016,11,louisiana,louisiana 4,177,republican,583,oliver jenkins,268761,44521,0.165652752,216540,0.805697262,0
2016,11,ohio,ohio 8,306,democrat,180,steven fought,325506,87794,0.269715458,87794,0.269715458,0
2016,11,indiana,indiana 9,159,republican,583,trey hollingsworth,322843,174791,0.541411757,174791,0.541411757,1
2016,11,new jersey,new jersey 8,250,republican,583,agha khan,174889,32337,0.184900135,32337,0.184900135,0
2016,11,wisconsin,wisconsin 8,434,republican,583,mike gallagher,363780,227892,0.626455545,227892,0.626455545,1
2016,11,new york,new york 7,264,scattering,4000,scattering,206983,266,0.00128513,266,0.00128513,0
2016,11,south dakota,south dakota,352,democrat,180,paula hawks,369973,132810,0.358972132,132810,0.358972132,0
2016,11,new york,new york 2,259,blank,4999,blank votes,317552,24660,0.077656575,24660,0.077656575,0
2016,11,alabama,alabama 5,5,democrat,180,will boyd,308326,102234,0.331577629,102234,0.331577629,0
2016,11,florida,florida 15,102,republican,583,dennis a. ross,318474,182999,0.574612081,182999,0.574612081,1
2016,11,north carolina,north carolina 10,294,republican,583,patrick t. mchenry,349744,220825,0.631390393,220825,0.631390393,1
2016,11,new york,new york 9,266,scattering,4000,scattering,256853,329,0.001280888,329,0.001280888,0
2016,11,wisconsin,wisconsin 4,430,independent,6053,robert r. raymond,286909,33494,0.116740845,33494,0.116740845,0
2016,11,oregon,oregon 3,322,democrat,180,earl blumenauer,382355,274687,0.718408287,274687,0.718408287,1
2016,11,pennsylvania,pennsylvania 8,332,republican,583,brian fitzpatrick,380818,207263,0.544257343,207263,0.544257343,1
2016,11,pennsylvania,pennsylvania 3,327,republican,583,mike kelly,244893,244893,1,244893,1,1
2016,11,texas,texas 26,387,democrat,180,eric mauck,319080,94507,0.296185911,94507,0.296185911,0
2016,11,rhode island,rhode island 1,343,write-in,4998,write-in,202371,814,0.004022316,814,0.004022316,0
2016,11,wisconsin,wisconsin 8,434,democrat,180,tom nelson,363780,135682,0.372978181,135682,0.372978181,0
2016,11,maine,maine 1,180,write-in (libertarian),4998,james j. bouchard,406942,276,0.000678229,276,0.000678229,0
2016,11,tennessee,tennessee 6,358,democrat,180,david w. kent,284490,61995,0.217916265,61995,0.217916265,0
2016,11,new york,new york 4,261,women's equality,890,kathleen m. rice,343179,4562,0.013293354,4562,0.013293354,0
2016,11,michigan,michigan 11,209,republican,583,david a. trott,379488,200872,0.529323697,200872,0.529323697,1
2016,11,minnesota,minnesota 7,219,write-in,4998,write-in,330823,307,0.000927989,307,0.000927989,0
2016,11,vermont,vermont,402,write-in,4998,write-in,321467,1510,0.004697216,1510,0.004697216,0
2016,11,rhode island,rhode island 2,344,independent,6030,jeffrey c. johnson,229148,16253,0.070927963,16253,0.070927963,0
2016,11,new york,new york 19,276,reform,574,john j. faso,326588,885,0.002709836,885,0.002709836,0
2016,11,virginia,virginia 7,409,write-in,4998,write-in,379163,947,0.002497607,947,0.002497607,0
2016,11,california,california 6,27,republican,583,"robert ""bob"" evans",235413,57848,0.245729849,57848,0.245729849,0
2016,11,pennsylvania,pennsylvania 12,336,democrat,180,erin r. mcclelland,359204,137353,0.382381588,137353,0.382381588,0
2016,11,michigan,michigan 11,209,democrat,180,anil kumar,379488,152461,0.401754469,152461,0.401754469,0
2016,11,texas,texas 30,391,democrat,180,eddie bernice johnson,218826,170502,0.779166996,170502,0.779166996,1
2016,11,illinois,illinois 6,138,democrat,180,amanda howland,352146,143591,0.407759845,143591,0.407759845,0
2016,11,new jersey,new jersey 9,251,libertarian,409,diego rivera,233242,3327,0.014264155,3327,0.014264155,0
2016,11,virginia,virginia 10,412,republican,583,barbara comstock,400083,210791,0.526868165,210791,0.526868165,1
2016,11,massachusetts,massachusetts 8,197,republican,583,william burke,396009,102744,0.259448647,102744,0.259448647,0
2016,11,new york,new york 13,270,transparent government,883,scott lloyd fenstermaker,255239,1877,0.007353892,1877,0.007353892,0
2016,11,michigan,michigan 8,206,republican,583,mike bishop,366968,205629,0.560345888,205629,0.560345888,1
2016,11,florida,florida 10,97,republican,583,thuy lowe,305989,107498,0.351313293,107498,0.351313293,0
2016,11,florida,florida 1,88,republican,583,matt gaetz,369186,255107,0.690998554,255107,0.690998554,1
2016,11,colorado,colorado 5,79,libertarian,409,mike mcredmond,361993,24872,0.068708509,24872,0.068708509,0
2016,11,new york,new york 20,277,blank,4999,blank votes,332499,18388,0.055302422,18388,0.055302422,0
2016,11,maryland,maryland 6,187,green,252,george gluck,331973,5824,0.017543595,5824,0.017543595,0
2016,11,connecticut,connecticut 1,82,write-in,4998,charles jackson,312925,1,3.20E-06,1,3.20E-06,0
2016,11,indiana,indiana 7,157,democrat,180,andre carson,264670,158739,0.599761963,158739,0.599761963,1
2016,11,missouri,missouri 3,227,write-in,4998,harold davis,368333,10,2.71E-05,10,2.71E-05,0
2016,11,new york,new york 15,272,conservative,155,eduardo ramirez,193703,2104,0.01086199,2104,0.01086199,0
2016,11,illinois,illinois 15,147,republican,583,john shimkus,274554,274554,1,274554,1,1
2016,11,texas,texas 31,392,libertarian,409,scott ballard,284588,14676,0.051569287,14676,0.051569287,0
2016,11,florida,florida 17,104,no party affiliation,6034,john w. sawyer iii,338675,13353,0.03942718,13353,0.03942718,0
2016,11,minnesota,minnesota 8,220,democrat,180,richard m. nolan,356971,179097,0.501713037,179097,0.501713037,1
2016,11,california,california 23,44,democrat,180,wendy reed,241584,74468,0.308248878,74468,0.308248878,0
2016,11,arkansas,arkansas 4,21,libertarian,409,kerry hicks,244159,61274,0.250959426,61274,0.250959426,0
2016,11,tennessee,tennessee 8,360,democrat,180,rickey hobson,282733,70925,0.250855058,70925,0.250855058,0
2016,11,florida,florida 1,88,democrat,180,steven specht,369186,114079,0.309001416,114079,0.309001416,0
2016,11,ohio,ohio 8,306,green,252,derrick james hendricks,325506,13879,0.042638231,13879,0.042638231,0
2016,11,new york,new york 24,281,reform,574,john katko,315429,1101,0.003490484,1101,0.003490484,0
2016,11,new york,new york 11,268,democrat,180,richard a. reichard,251718,85257,0.338700444,85257,0.338700444,0
2016,11,virginia,virginia 8,410,republican,583,charles a. hernick,360676,98387,0.272784978,98387,0.272784978,0
2016,11,maryland,maryland 3,184,green,252,nnabu eze,339675,9461,0.027853094,9461,0.027853094,0
2016,11,arizona,arizona 1,9,democrat,180,tom o'halleran,280710,142219,0.506640315,142219,0.506640315,1
2016,11,florida,florida 8,95,republican,583,bill posey,390361,246283,0.630910873,246283,0.630910873,1
2016,11,maine,maine 1,180,blank,4999,blank votes,406942,14551,0.035756938,14551,0.035756938,0
2016,11,kentucky,kentucky 4,171,democrat,180,calvin sidle,327987,94065,0.286794901,94065,0.286794901,0
2016,11,tennessee,tennessee 8,360,independent,6057,shelia l. godwin,282733,6442,0.022784747,6442,0.022784747,0
2016,11,texas,texas 35,396,republican,583,susan narvaiz,197576,62384,0.315746844,62384,0.315746844,0
2016,11,pennsylvania,pennsylvania 14,338,democrat,180,michael f. doyle,343292,255293,0.743661344,255293,0.743661344,1
2016,11,indiana,indiana 4,154,republican,583,todd rokita,299434,193412,0.645925283,193412,0.645925283,1
2016,11,vermont,vermont,402,liberty union,411,erica clawson,321467,29410,0.091486841,29410,0.091486841,0
2016,11,indiana,indiana 8,158,republican,583,larry bucshon,294713,187702,0.636897564,187702,0.636897564,1
2016,11,new york,new york 7,264,blank,4999,blank votes,206983,17093,0.082581662,17093,0.082581662,0
2016,11,new york,new york 3,260,void,4999,void,350966,229,0.000652485,229,0.000652485,0
2016,11,new jersey,new jersey 6,248,libertarian,409,judith shamy,263435,1720,0.006529125,1720,0.006529125,0
2016,11,hawaii,hawaii 1,129,over votes,4000,over votes,213531,161,0.000753989,161,0.000753989,0
2016,11,michigan,michigan 9,207,green,252,john v. mcdermott,344775,6614,0.019183526,6614,0.019183526,0
2016,11,nevada,nevada 3,239,democrat,180,jacky rosen,310963,146869,0.472303778,146869,0.472303778,1
2016,11,mississippi,mississippi 4,224,democrat,180,mark gladney,278779,77505,0.278015912,77505,0.278015912,0
2016,11,indiana,indiana 2,152,democrat,180,lynn c. coleman,277357,102401,0.369202882,102401,0.369202882,0
2016,11,north carolina,north carolina 3,287,democrat,180,ernest t. reeves,323701,106170,0.32798788,106170,0.32798788,0
2016,11,ohio,ohio 10,308,write-in,4998,david a. harlow,336602,7,2.08E-05,7,2.08E-05,0
2016,11,california,california 36,57,democrat,180,raul ruiz,232617,144348,0.620539367,144348,0.620539367,1
2016,11,new jersey,new jersey 9,251,nsa did 911,875,jeff boss,233242,1897,0.008133183,1897,0.008133183,0
2016,11,tennessee,tennessee 8,360,independent,6001,adrian m. montague,282733,2497,0.008831654,2497,0.008831654,0
2016,11,new york,new york 25,282,women's equality,890,louise mcintosh slaughter,336386,4095,0.012173515,4095,0.012173515,0
2016,11,california,california 19,40,republican,583,g. burt lancaster,245863,64061,0.260555685,64061,0.260555685,0
2016,11,nevada,nevada 4,240,independent american,280,mike little,265846,8327,0.031322647,8327,0.031322647,0
2016,11,virginia,virginia 8,410,write-in,4998,write-in,360676,972,0.002694939,972,0.002694939,0
2016,11,tennessee,tennessee 2,354,democrat,180,stuart starr,280856,68401,0.243544728,68401,0.243544728,0
2016,11,new york,new york 1,258,scattering,4000,scattering,341554,113,0.000330841,113,0.000330841,0
2016,11,michigan,michigan 6,204,democrat,180,paul clements,329565,119980,0.364055663,119980,0.364055663,0
2016,11,florida,florida 11,98,republican,583,daniel webster,394719,258016,0.653670073,258016,0.653670073,1
2016,11,florida,florida 16,103,republican,583,vern buchanan,385916,230654,0.597679317,230654,0.597679317,1
2016,11,indiana,indiana 6,156,democrat,180,barry welsh,296385,79135,0.267000705,79135,0.267000705,0
2016,11,virginia,virginia 2,404,republican,583,scott w. taylor,310567,190475,0.613313735,190475,0.613313735,1
2016,11,new york,new york 12,269,working families,758,carolyn b. maloney,312289,14205,0.045486711,14205,0.045486711,0
2016,11,ohio,ohio 2,300,democrat,180,william r. smith,340279,111694,0.328242421,111694,0.328242421,0
2016,11,texas,texas 18,379,democrat,180,sheila jackson lee,204308,150157,0.734954059,150157,0.734954059,1
2016,11,new york,new york 18,275,scattering,4000,scattering,319123,98,0.000307092,98,0.000307092,0
2016,11,michigan,michigan 12,210,write-in,4998,ejaz virk,328542,11,3.35E-05,11,3.35E-05,0
2016,11,new york,new york 20,277,scattering,4000,scattering,332499,183,0.000550378,183,0.000550378,0
2016,11,texas,texas 8,369,republican,583,kevin brady,236379,236379,1,236379,1,1
2016,11,new york,new york 24,281,independence,276,john katko,315429,10931,0.03465439,10931,0.03465439,0
2016,11,pennsylvania,pennsylvania 5,329,republican,583,glenn thompson,307843,206761,0.67164433,206761,0.67164433,1
2016,11,north carolina,north carolina 3,287,republican,583,walter b. jones,323701,217531,0.67201215,217531,0.67201215,1
2016,11,pennsylvania,pennsylvania 16,340,libertarian,409,shawn patrick house,313773,10518,0.033521049,10518,0.033521049,0
